"trainerID","itemID","obtention_method","date_time"
"187","448","REWARD","Thu Nov 07 19:43:48 CET 1996"
"187","332","FOUND","Sat Nov 28 14:03:09 CET 2015"
"187","291","FOUND","Fri May 22 21:25:11 CEST 2015"
"187","173","HARVESTED","Sat Jan 11 06:49:14 CET 2003"
"187","261","FOUND","Sat Dec 06 10:09:15 CET 2003"
"187","482","GIFTED","Thu Oct 26 01:07:34 CEST 2000"
"187","242","FOUND","Tue Oct 07 06:40:52 CEST 2014"
"187","406","FOUND","Mon Nov 01 17:18:35 CET 2021"
"187","213","REWARD","Thu Sep 26 20:09:25 CEST 1996"
"187","479","REWARD","Sun Aug 20 07:03:51 CEST 2017"
"187","382","REWARD","Sun Dec 24 05:20:32 CET 2000"
"187","165","GIFTED","Tue Nov 30 21:45:32 CET 2004"
"187","232","GIFTED","Thu Mar 20 09:07:57 CET 2003"
"187","454","FOUND","Sat Oct 20 11:27:12 CEST 2018"
"187","364","GIFTED","Sat Jan 12 12:43:39 CET 2008"
"187","403","GIFTED","Wed Jul 04 13:09:12 CEST 2001"
"187","366","FOUND","Mon Feb 12 01:02:16 CET 2001"
"187","7","HARVESTED","Sat May 13 16:54:46 CEST 2017"
"187","26","FOUND","Thu Feb 18 23:33:26 CET 1999"
"187","378","FOUND","Wed Sep 29 02:53:52 CEST 2021"
"187","214","GIFTED","Fri Apr 19 05:22:57 CEST 2019"
"188","280","GIFTED","Sat Jun 29 07:21:07 CEST 2013"
"188","401","GIFTED","Wed Jan 01 17:35:07 CET 2014"
"188","518","REWARD","Tue Jun 09 05:03:17 CEST 2009"
"188","99","REWARD","Tue Nov 02 11:24:58 CET 2021"
"188","377","GIFTED","Fri Apr 10 16:30:27 CEST 2020"
"188","390","FOUND","Sun Jun 29 00:00:59 CEST 2014"
"188","319","FOUND","Sat Apr 01 15:28:41 CEST 2006"
"188","14","FOUND","Fri Aug 29 10:35:01 CEST 2008"
"188","382","FOUND","Sat Sep 07 22:13:29 CEST 2019"
"188","257","GIFTED","Fri Mar 25 09:46:44 CET 2011"
"188","385","HARVESTED","Wed Nov 11 13:02:50 CET 1998"
"188","97","HARVESTED","Sat Jun 19 17:40:22 CEST 2021"
"189","387","REWARD","Sat Nov 23 04:12:57 CET 2002"
"189","305","HARVESTED","Thu Feb 12 17:37:59 CET 2009"
"189","64","GIFTED","Wed Jun 11 23:23:49 CEST 2008"
"189","271","HARVESTED","Sat Sep 22 20:55:23 CEST 2012"
"189","442","REWARD","Tue Apr 01 17:14:16 CEST 2008"
"189","352","REWARD","Tue Sep 10 06:24:25 CEST 2002"
"189","340","HARVESTED","Sat Dec 10 05:23:30 CET 2016"
"189","368","REWARD","Sun Apr 18 13:55:43 CEST 2010"
"189","20","REWARD","Mon Nov 02 16:41:32 CET 2020"
"189","212","FOUND","Sat Feb 09 23:53:51 CET 2002"
"189","175","FOUND","Tue Jan 19 18:59:55 CET 1999"
"189","438","HARVESTED","Tue Nov 07 18:39:57 CET 2017"
"189","373","FOUND","Tue May 20 05:01:19 CEST 1997"
"189","266","GIFTED","Thu Jul 02 21:23:18 CEST 2009"
"189","109","HARVESTED","Sat Jun 20 07:13:43 CEST 2020"
"189","287","GIFTED","Thu Jul 22 05:49:41 CEST 2010"
"189","231","HARVESTED","Tue Mar 03 21:54:57 CET 2015"
"189","453","HARVESTED","Sat Sep 05 00:27:39 CEST 1998"
"189","214","HARVESTED","Thu Jan 07 09:39:42 CET 2010"
"190","408","HARVESTED","Sun Jan 10 07:12:27 CET 1999"
"190","283","FOUND","Tue Jan 07 09:22:34 CET 2014"
"190","146","FOUND","Tue Oct 30 21:17:48 CET 2018"
"191","154","REWARD","Sat Mar 31 05:52:58 CEST 2001"
"191","359","FOUND","Thu Aug 08 19:51:57 CEST 2013"
"191","385","GIFTED","Fri Jan 08 12:20:31 CET 2010"
"191","9","FOUND","Sun Sep 15 21:48:04 CEST 2013"
"191","378","GIFTED","Sun Jun 06 21:03:45 CEST 2021"
"191","335","FOUND","Tue Jan 14 09:46:28 CET 2014"
"191","234","REWARD","Fri Feb 19 11:18:58 CET 2021"
"191","2","REWARD","Wed Dec 23 02:09:14 CET 2009"
"191","456","GIFTED","Wed Oct 18 12:24:38 CEST 2000"
"191","334","HARVESTED","Sun Jan 10 14:03:34 CET 2016"
"191","510","GIFTED","Sat Mar 22 00:45:25 CET 2003"
"192","231","GIFTED","Tue Nov 01 20:39:51 CET 2011"
"192","536","GIFTED","Fri Jan 03 08:21:03 CET 2020"
"192","32","FOUND","Wed Jul 19 08:41:17 CEST 2000"
"192","155","FOUND","Fri Jan 25 20:55:54 CET 2019"
"192","92","HARVESTED","Fri Mar 01 03:32:17 CET 1996"
"192","304","FOUND","Mon Oct 09 22:31:35 CEST 2017"
"192","4","HARVESTED","Thu Jul 29 07:32:29 CEST 2004"
"192","153","REWARD","Thu Jan 26 21:54:17 CET 2012"
"192","15","HARVESTED","Wed Feb 19 17:38:59 CET 2003"
"192","422","HARVESTED","Tue May 17 02:55:54 CEST 2005"
"192","304","FOUND","Wed Jun 27 00:48:56 CEST 2012"
"192","2","FOUND","Thu Oct 12 12:12:34 CEST 2000"
"192","277","FOUND","Wed Jul 10 05:42:39 CEST 2002"
"192","402","HARVESTED","Sun Apr 01 16:33:59 CEST 2012"
"192","377","FOUND","Wed Oct 09 21:00:16 CEST 2013"
"192","105","HARVESTED","Thu Nov 29 02:37:23 CET 2001"
"192","386","HARVESTED","Mon Nov 29 05:58:06 CET 2010"
"192","279","HARVESTED","Sat May 24 12:06:35 CEST 2014"
"192","100","REWARD","Sat Mar 03 17:45:00 CET 2012"
"192","252","REWARD","Sat Nov 22 02:01:35 CET 2003"
"193","125","GIFTED","Sun Dec 13 04:48:14 CET 2009"
"193","79","GIFTED","Mon Apr 23 18:17:34 CEST 2001"
"193","120","REWARD","Sun Aug 12 06:00:42 CEST 2018"
"193","392","HARVESTED","Sun Dec 27 22:51:48 CET 1998"
"193","212","GIFTED","Mon Jun 29 22:12:42 CEST 2015"
"193","276","GIFTED","Mon Mar 31 20:12:16 CEST 1997"
"193","484","HARVESTED","Thu Jun 22 16:32:21 CEST 2006"
"193","527","HARVESTED","Fri Mar 02 22:52:37 CET 2001"
"193","94","REWARD","Mon Sep 16 10:48:52 CEST 2013"
"193","397","REWARD","Wed Nov 06 21:40:36 CET 2013"
"193","5","HARVESTED","Mon Jan 17 02:39:18 CET 2011"
"193","146","REWARD","Sat Aug 15 12:36:08 CEST 2020"
"193","161","REWARD","Fri Jun 30 19:09:01 CEST 2017"
"193","311","FOUND","Fri Mar 01 20:51:36 CET 2013"
"193","339","HARVESTED","Thu Jan 16 19:35:33 CET 2014"
"193","158","HARVESTED","Tue Aug 24 08:29:33 CEST 2004"
"193","32","FOUND","Fri Aug 21 03:29:59 CEST 2015"
"193","67","FOUND","Sat Jun 04 02:36:47 CEST 2011"
"193","558","FOUND","Thu Oct 05 18:44:36 CEST 2017"
"193","415","FOUND","Tue Feb 03 14:16:32 CET 2015"
"193","492","HARVESTED","Sat Dec 18 16:04:57 CET 1999"
"193","2","FOUND","Thu Feb 07 20:29:03 CET 2019"
"193","520","HARVESTED","Fri Mar 06 11:01:23 CET 2020"
"193","248","GIFTED","Sun Feb 14 07:58:15 CET 1999"
"193","558","REWARD","Sun Jan 23 23:06:37 CET 2005"
"193","553","REWARD","Sun Apr 10 21:50:45 CEST 2005"
"193","426","REWARD","Wed Dec 14 01:57:50 CET 2005"
"194","263","HARVESTED","Sun Apr 03 13:47:03 CEST 2011"
"194","276","GIFTED","Mon May 05 21:24:20 CEST 1997"
"194","261","REWARD","Sat Oct 03 14:08:07 CEST 2020"
"195","98","REWARD","Wed Jun 18 00:57:01 CEST 1997"
"195","282","FOUND","Sat Jul 04 04:21:07 CEST 2009"
"195","66","HARVESTED","Sun Nov 21 11:15:33 CET 2010"
"195","467","GIFTED","Sun Jul 09 23:54:12 CEST 2006"
"195","120","FOUND","Thu May 14 01:28:21 CEST 1998"
"195","238","FOUND","Mon Jun 23 00:51:08 CEST 2008"
"195","561","HARVESTED","Wed Nov 11 02:18:43 CET 1998"
"195","390","REWARD","Sun Dec 02 07:58:29 CET 2018"
"195","326","REWARD","Fri Nov 04 12:49:42 CET 2005"
"195","141","HARVESTED","Fri Nov 12 05:15:43 CET 2004"
"195","550","HARVESTED","Sat Apr 21 06:34:37 CEST 2018"
"195","243","FOUND","Fri Sep 26 15:06:37 CEST 1997"
"195","514","GIFTED","Wed Apr 07 10:44:38 CEST 2010"
"195","557","FOUND","Wed Jun 11 08:44:07 CEST 1997"
"195","298","GIFTED","Sun Apr 12 08:08:11 CEST 2020"
"195","127","FOUND","Fri Jun 27 05:20:03 CEST 2003"
"195","223","FOUND","Sun Dec 11 00:48:46 CET 2016"
"195","332","GIFTED","Thu Jan 14 23:26:13 CET 2016"
"195","370","GIFTED","Fri Apr 26 08:24:49 CEST 1996"
"195","350","FOUND","Sat Aug 30 15:33:36 CEST 2003"
"195","308","HARVESTED","Mon Feb 21 05:59:05 CET 2022"
"195","444","REWARD","Mon Mar 25 21:07:21 CET 2013"
"195","95","FOUND","Mon Apr 25 06:00:23 CEST 2016"
"196","318","FOUND","Sat Jan 16 08:56:42 CET 2016"
"196","362","HARVESTED","Mon May 28 04:43:38 CEST 2001"
"196","446","HARVESTED","Fri Jan 16 02:14:50 CET 1998"
"196","490","FOUND","Thu Jul 03 06:11:45 CEST 2008"
"196","245","HARVESTED","Mon Nov 15 02:56:13 CET 2010"
"197","54","REWARD","Fri Apr 11 07:53:22 CEST 2008"
"197","69","REWARD","Mon Nov 07 06:12:44 CET 2016"
"197","174","REWARD","Wed Oct 28 01:43:56 CET 2015"
"197","264","HARVESTED","Fri Jan 01 21:54:50 CET 1999"
"197","375","GIFTED","Tue Jul 13 08:06:53 CEST 2010"
"197","149","GIFTED","Wed Nov 20 10:32:47 CET 2019"
"197","393","GIFTED","Sat Jan 05 03:25:17 CET 2019"
"197","350","GIFTED","Sat Feb 22 04:44:18 CET 2003"
"197","448","GIFTED","Tue Aug 11 10:02:06 CEST 2020"
"197","165","GIFTED","Wed Mar 18 13:54:30 CET 1998"
"197","68","HARVESTED","Mon Dec 25 21:09:46 CET 2017"
"197","79","FOUND","Sat Jun 03 20:33:32 CEST 2000"
"197","264","REWARD","Wed Jul 14 22:33:41 CEST 1999"
"197","378","REWARD","Mon Oct 01 04:50:50 CEST 2012"
"197","157","HARVESTED","Thu Mar 24 03:07:37 CET 2005"
"197","376","HARVESTED","Fri Apr 10 23:40:44 CEST 2015"
"197","510","GIFTED","Mon Apr 02 00:18:32 CEST 2018"
"197","502","GIFTED","Sun Jun 03 06:49:33 CEST 2007"
"197","466","FOUND","Thu Oct 14 21:48:36 CEST 2021"
"198","72","HARVESTED","Sun Aug 26 06:10:58 CEST 2001"
"198","325","GIFTED","Sun Apr 13 19:15:08 CEST 2014"
"198","128","REWARD","Sun Dec 22 12:37:03 CET 2019"
"198","400","FOUND","Mon Mar 17 05:32:39 CET 1997"
"198","53","HARVESTED","Sat May 15 00:12:30 CEST 1999"
"198","513","GIFTED","Thu Jun 03 12:55:58 CEST 2004"
"198","201","HARVESTED","Fri May 07 20:55:11 CEST 1999"
"199","491","REWARD","Thu Feb 01 05:31:11 CET 2001"
"199","197","FOUND","Mon Jan 19 03:05:12 CET 2004"
"199","381","HARVESTED","Mon Jan 05 03:06:17 CET 2009"
"199","95","REWARD","Fri Feb 27 12:37:10 CET 1998"
"199","235","FOUND","Fri Mar 06 14:25:18 CET 2015"
"199","193","HARVESTED","Fri Jul 17 23:15:27 CEST 2009"
"199","436","HARVESTED","Sat Dec 11 02:12:30 CET 1999"
"199","145","FOUND","Tue Dec 27 15:51:27 CET 2011"
"199","558","GIFTED","Mon Sep 12 03:26:13 CEST 2022"
"199","554","FOUND","Sat May 18 01:35:54 CEST 2002"
"199","261","HARVESTED","Sat Apr 24 04:58:26 CEST 1999"
"199","74","FOUND","Sat Nov 20 00:35:48 CET 2010"
"200","59","HARVESTED","Mon Feb 20 12:12:34 CET 2012"
"200","450","FOUND","Wed Sep 13 22:24:02 CEST 2017"
"200","327","GIFTED","Fri Apr 07 21:25:29 CEST 2000"
"200","542","FOUND","Thu Jul 04 14:02:42 CEST 2019"
"200","475","HARVESTED","Tue Sep 18 08:03:11 CEST 2012"
"200","373","HARVESTED","Tue Apr 04 11:22:29 CEST 2023"
"200","425","REWARD","Sun Aug 14 15:13:07 CEST 2011"
"200","380","FOUND","Fri Jan 28 15:37:11 CET 2022"
"200","288","HARVESTED","Wed Jul 29 20:53:52 CEST 2015"
"200","386","GIFTED","Mon Oct 25 06:39:10 CEST 2021"
"200","559","GIFTED","Fri Aug 07 14:19:27 CEST 2020"
"200","134","GIFTED","Wed Mar 27 21:12:11 CET 2013"
"200","80","HARVESTED","Tue Sep 25 00:02:51 CEST 2001"
"200","184","HARVESTED","Tue Nov 22 05:26:32 CET 2005"
"200","457","HARVESTED","Sat Aug 06 10:20:32 CEST 2011"
"200","222","FOUND","Wed Nov 10 16:29:56 CET 2010"
"200","199","GIFTED","Sat Nov 28 06:40:47 CET 2015"
"200","154","REWARD","Fri Apr 01 16:23:58 CEST 2005"
"200","273","GIFTED","Sat Jul 27 21:39:09 CEST 2013"
"200","95","GIFTED","Tue Sep 09 16:33:28 CEST 2003"
"200","216","REWARD","Sat May 01 12:24:57 CEST 2004"
"200","360","REWARD","Mon Nov 26 23:18:04 CET 2001"
"200","348","HARVESTED","Thu Dec 21 13:05:15 CET 2006"
"200","90","REWARD","Sun Jul 23 07:15:16 CEST 2017"
"200","181","GIFTED","Thu Jun 01 10:07:01 CEST 2000"
"200","52","FOUND","Mon Oct 06 23:36:17 CEST 1997"
"200","108","FOUND","Mon Nov 27 20:23:35 CET 2017"
"201","303","FOUND","Sat Jul 25 16:56:51 CEST 1998"
"201","253","GIFTED","Wed Dec 13 16:23:35 CET 2006"
"201","481","GIFTED","Sun Aug 25 23:39:15 CEST 2019"
"201","434","HARVESTED","Sun Apr 24 17:40:15 CEST 2016"
"201","74","GIFTED","Wed Aug 10 15:22:49 CEST 2022"
"201","407","REWARD","Tue Sep 27 17:02:21 CEST 2005"
"201","111","FOUND","Wed Dec 20 09:30:16 CET 2017"
"201","554","HARVESTED","Fri Sep 27 18:09:23 CEST 2019"
"201","553","HARVESTED","Wed Jun 04 16:38:52 CEST 1997"
"202","513","HARVESTED","Sun Jun 23 11:36:16 CEST 1996"
"202","274","GIFTED","Tue Feb 23 11:49:05 CET 2021"
"202","189","REWARD","Sat Oct 02 20:14:53 CEST 2004"
"202","128","GIFTED","Fri Mar 18 09:11:25 CET 2022"
"202","398","GIFTED","Tue Mar 08 11:01:22 CET 2016"
"202","95","HARVESTED","Fri Oct 27 10:04:39 CEST 2006"
"202","195","HARVESTED","Wed Jan 30 16:41:30 CET 2019"
"202","301","GIFTED","Tue Nov 24 21:08:16 CET 2015"
"202","43","FOUND","Tue Jul 08 14:24:53 CEST 2014"
"202","103","HARVESTED","Sun Oct 09 19:24:06 CEST 2011"
"202","177","REWARD","Mon Jan 31 23:41:55 CET 2022"
"202","13","HARVESTED","Wed Dec 21 12:47:49 CET 2016"
"202","141","HARVESTED","Mon Sep 21 00:04:53 CEST 2015"
"202","168","FOUND","Sat May 29 01:03:11 CEST 2021"
"202","78","REWARD","Thu Aug 18 15:16:57 CEST 2022"
"202","376","REWARD","Tue Oct 27 14:04:40 CET 2015"
"202","557","GIFTED","Thu Nov 05 18:39:16 CET 2015"
"202","365","REWARD","Sun Aug 30 02:44:33 CEST 2015"
"202","46","HARVESTED","Sat Jan 15 02:06:11 CET 2000"
"202","432","GIFTED","Thu Jul 22 15:00:47 CEST 2010"
"202","304","REWARD","Sat Feb 16 01:30:14 CET 2008"
"202","306","GIFTED","Sun Nov 25 17:22:57 CET 2018"
"202","154","GIFTED","Sun Mar 25 21:22:45 CEST 2001"
"202","75","FOUND","Sun Mar 03 20:35:42 CET 2019"
"202","479","HARVESTED","Sat Aug 11 00:32:45 CEST 2018"
"202","241","GIFTED","Thu Nov 27 00:26:47 CET 1997"
"203","358","FOUND","Thu Feb 02 18:06:12 CET 2017"
"203","412","HARVESTED","Wed Sep 20 07:00:07 CEST 2006"
"203","390","REWARD","Thu Sep 10 15:28:46 CEST 2009"
"203","544","REWARD","Thu Jun 17 03:11:49 CEST 2021"
"203","534","HARVESTED","Sun Sep 05 01:36:18 CEST 2010"
"203","33","FOUND","Sun Jul 27 17:53:46 CEST 2014"
"203","159","REWARD","Thu Dec 11 22:55:47 CET 2003"
"203","507","FOUND","Wed Apr 30 18:19:57 CEST 2003"
"203","88","FOUND","Fri Feb 11 18:19:26 CET 2022"
"203","455","REWARD","Tue May 03 07:56:57 CEST 2016"
"203","388","HARVESTED","Fri Jan 12 01:40:33 CET 2018"
"203","313","REWARD","Thu May 10 03:39:13 CEST 2018"
"203","420","FOUND","Mon Sep 04 22:09:03 CEST 2006"
"203","459","FOUND","Wed Dec 12 09:33:26 CET 2001"
"203","60","FOUND","Fri Apr 22 01:29:41 CEST 2011"
"203","406","GIFTED","Tue Feb 20 19:27:19 CET 2001"
"203","300","REWARD","Sun Mar 29 04:18:43 CEST 2015"
"203","550","FOUND","Wed Sep 03 08:41:09 CEST 1997"
"203","232","FOUND","Sun Dec 01 00:28:08 CET 1996"
"203","245","GIFTED","Tue Nov 29 23:49:21 CET 2016"
"203","347","REWARD","Sat Aug 25 01:48:23 CEST 2001"
"203","303","HARVESTED","Fri Jan 04 07:23:06 CET 2002"
"203","280","REWARD","Fri Sep 27 03:11:04 CEST 2019"
"203","25","HARVESTED","Mon Aug 27 17:59:42 CEST 2018"
"203","512","REWARD","Thu Feb 28 08:48:46 CET 2019"
"203","414","GIFTED","Wed Apr 25 21:01:11 CEST 2012"
"203","245","FOUND","Sun Aug 17 11:12:43 CEST 2003"
"204","62","GIFTED","Fri Mar 06 03:06:02 CET 2015"
"204","431","FOUND","Sat Oct 16 19:54:22 CEST 2021"
"204","378","GIFTED","Sat May 20 05:19:30 CEST 2000"
"204","308","GIFTED","Fri Aug 16 15:15:21 CEST 2019"
"204","537","FOUND","Sun Aug 13 16:19:39 CEST 2006"
"204","91","HARVESTED","Mon Aug 28 05:56:02 CEST 2000"
"204","51","REWARD","Mon Nov 06 00:52:34 CET 2017"
"204","95","HARVESTED","Tue Feb 22 07:45:11 CET 2022"
"204","409","REWARD","Wed Dec 08 22:24:14 CET 2010"
"204","499","GIFTED","Thu Apr 03 13:42:52 CEST 2003"
"204","561","FOUND","Wed Nov 08 13:44:27 CET 2006"
"204","182","REWARD","Sat Jun 07 19:22:50 CEST 2008"
"204","330","FOUND","Mon Jun 10 22:06:39 CEST 2019"
"204","101","REWARD","Sun Dec 11 01:34:06 CET 2016"
"204","170","REWARD","Fri Jul 21 15:23:40 CEST 2006"
"204","234","GIFTED","Tue Mar 13 05:35:18 CET 2001"
"204","527","HARVESTED","Wed Aug 03 04:04:35 CEST 2016"
"204","174","GIFTED","Sat Feb 19 08:47:51 CET 2000"
"204","408","GIFTED","Tue May 12 07:23:59 CEST 2020"
"204","52","REWARD","Fri Mar 31 14:58:11 CEST 2000"
"204","267","FOUND","Thu Jan 11 21:42:50 CET 2007"
"204","288","HARVESTED","Fri Oct 18 08:46:26 CEST 2019"
"204","11","HARVESTED","Sat Jul 20 03:47:28 CEST 2002"
"204","86","REWARD","Wed Sep 03 00:46:46 CEST 2003"
"204","248","REWARD","Tue Aug 29 14:42:11 CEST 2017"
"204","446","REWARD","Wed Dec 29 08:49:31 CET 1999"
"204","371","HARVESTED","Mon Sep 09 02:13:19 CEST 1996"
"204","144","FOUND","Wed Feb 24 04:57:58 CET 2021"
"204","69","REWARD","Thu May 23 02:49:45 CEST 1996"
"205","394","REWARD","Sat Oct 06 03:42:29 CEST 2012"
"205","124","GIFTED","Fri Jun 08 15:57:04 CEST 2012"
"205","162","HARVESTED","Sat Aug 30 21:35:07 CEST 1997"
"205","185","FOUND","Wed Nov 15 17:15:18 CET 2006"
"205","220","GIFTED","Sat Jan 29 23:00:31 CET 2022"
"205","418","FOUND","Fri Oct 25 15:58:19 CEST 2002"
"205","444","FOUND","Wed Mar 25 04:23:27 CET 2020"
"205","546","GIFTED","Fri Jul 23 04:33:12 CEST 1999"
"205","459","REWARD","Wed Aug 01 10:41:05 CEST 2018"
"205","289","FOUND","Wed Oct 25 17:37:11 CEST 2017"
"205","247","FOUND","Thu Jan 02 00:59:12 CET 1997"
"205","257","FOUND","Tue Feb 08 10:34:22 CET 2000"
"205","431","HARVESTED","Sun Apr 02 12:32:21 CEST 2006"
"205","292","HARVESTED","Wed Aug 02 18:15:00 CEST 2006"
"205","305","GIFTED","Mon Nov 15 02:46:38 CET 1999"
"205","421","REWARD","Fri Jul 30 06:22:54 CEST 2021"
"205","323","GIFTED","Wed Jun 28 05:44:30 CEST 2017"
"205","280","REWARD","Sat Jul 15 03:13:46 CEST 2006"
"205","302","GIFTED","Sat Jan 31 03:49:44 CET 2015"
"205","45","FOUND","Tue Sep 29 00:49:45 CEST 2009"
"205","542","FOUND","Sat Jun 29 02:46:39 CEST 2002"
"205","247","FOUND","Fri Oct 03 13:02:14 CEST 2014"
"205","121","REWARD","Sun Oct 05 21:55:41 CEST 1997"
"205","120","REWARD","Wed Feb 23 08:53:58 CET 2000"
"205","325","GIFTED","Tue Nov 29 13:58:59 CET 2022"
"205","405","GIFTED","Sat Jan 15 07:10:57 CET 2000"
"205","488","HARVESTED","Mon Jul 17 21:28:09 CEST 2006"
"206","436","HARVESTED","Fri Sep 06 07:00:31 CEST 2013"
"206","468","HARVESTED","Thu Dec 29 00:44:57 CET 2005"
"206","263","HARVESTED","Sat Jun 27 00:27:36 CEST 2009"
"207","302","FOUND","Sun Jun 11 21:59:48 CEST 2000"
"207","503","GIFTED","Tue Jan 04 11:22:45 CET 2000"
"207","328","FOUND","Sat Apr 23 15:49:32 CEST 2022"
"207","300","GIFTED","Thu Jan 03 09:42:58 CET 2019"
"207","444","REWARD","Sat Nov 06 14:28:48 CET 2004"
"207","189","FOUND","Tue Jul 15 14:47:37 CEST 2014"
"207","295","HARVESTED","Wed Sep 24 20:22:02 CEST 2003"
"207","70","HARVESTED","Mon Aug 14 20:32:35 CEST 2017"
"208","168","REWARD","Sun Sep 17 01:58:53 CEST 2000"
"208","178","REWARD","Wed Apr 08 22:08:04 CEST 2015"
"208","153","GIFTED","Sun Dec 22 16:29:50 CET 2013"
"208","501","FOUND","Thu Apr 01 08:01:34 CEST 2021"
"208","255","GIFTED","Sun Apr 22 16:52:54 CEST 2018"
"208","29","GIFTED","Wed Nov 13 12:18:09 CET 1996"
"208","11","REWARD","Sun Nov 03 05:27:19 CET 2002"
"208","89","FOUND","Tue Dec 09 08:08:43 CET 2014"
"208","340","FOUND","Fri May 20 20:00:45 CEST 2022"
"208","227","HARVESTED","Wed Sep 29 14:23:32 CEST 1999"
"208","48","FOUND","Fri Mar 05 09:19:03 CET 2010"
"208","176","HARVESTED","Mon Sep 01 06:32:47 CEST 2008"
"208","129","GIFTED","Sun May 25 22:08:00 CEST 2003"
"208","437","HARVESTED","Mon Dec 13 11:13:28 CET 2004"
"209","351","FOUND","Tue Nov 27 17:39:25 CET 2012"
"209","126","HARVESTED","Sat Jan 14 19:27:45 CET 2012"
"209","514","FOUND","Tue Sep 16 11:42:47 CEST 2003"
"209","390","FOUND","Fri Feb 03 13:42:26 CET 2023"
"209","481","GIFTED","Sat May 27 14:19:45 CEST 2017"
"209","533","HARVESTED","Fri Jan 07 19:34:48 CET 2005"
"209","538","GIFTED","Fri Oct 02 06:13:32 CEST 2015"
"209","118","REWARD","Wed Sep 19 01:15:39 CEST 2012"
"209","112","REWARD","Sat Nov 29 14:24:22 CET 2014"
"209","35","GIFTED","Tue May 05 15:54:22 CEST 2009"
"209","263","HARVESTED","Tue Dec 27 05:05:30 CET 2022"
"209","402","HARVESTED","Mon Aug 14 11:36:38 CEST 2017"
"210","361","HARVESTED","Sat Mar 25 14:32:09 CET 2006"
"210","443","HARVESTED","Wed Sep 17 06:04:42 CEST 2003"
"210","415","GIFTED","Tue Oct 12 13:45:39 CEST 2010"
"210","31","HARVESTED","Tue Mar 07 23:37:30 CET 2000"
"210","459","GIFTED","Tue Apr 12 05:39:33 CEST 2022"
"210","546","GIFTED","Wed Oct 27 00:59:34 CEST 2021"
"210","525","REWARD","Thu Jan 08 14:00:57 CET 2004"
"210","24","FOUND","Wed Jul 19 00:00:17 CEST 2017"
"210","22","HARVESTED","Sun Mar 02 19:14:34 CET 2003"
"210","543","FOUND","Tue Sep 25 19:15:01 CEST 2018"
"210","449","REWARD","Wed Apr 28 01:20:18 CEST 1999"
"210","88","HARVESTED","Thu May 01 02:34:53 CEST 2014"
"210","67","REWARD","Mon Jun 02 06:03:16 CEST 2014"
"210","431","HARVESTED","Tue Jan 01 18:22:29 CET 2008"
"210","39","FOUND","Sun Feb 07 13:58:28 CET 2021"
"210","255","HARVESTED","Tue Apr 15 19:58:53 CEST 2003"
"210","561","REWARD","Fri Apr 02 07:41:38 CEST 2021"
"210","389","REWARD","Thu May 16 09:47:02 CEST 2019"
"210","214","FOUND","Tue May 30 15:15:23 CEST 2000"
"210","311","HARVESTED","Sun Feb 13 02:20:54 CET 2011"
"210","156","GIFTED","Sun May 18 01:48:56 CEST 2008"
"211","215","FOUND","Sat May 08 02:19:21 CEST 2004"
"211","263","GIFTED","Mon Dec 26 23:51:34 CET 2011"
"211","555","FOUND","Sat Jan 18 06:21:05 CET 2003"
"211","91","FOUND","Fri Jul 15 07:32:32 CEST 2011"
"211","95","REWARD","Fri Sep 23 01:29:31 CEST 2011"
"212","404","FOUND","Wed Sep 27 02:29:46 CEST 2017"
"212","431","REWARD","Thu Apr 02 03:39:26 CEST 2009"
"212","169","REWARD","Tue May 07 20:35:34 CEST 2013"
"212","203","REWARD","Fri Oct 01 10:49:21 CEST 2021"
"212","503","REWARD","Tue Feb 24 09:14:47 CET 2009"
"212","560","REWARD","Mon Aug 12 17:20:34 CEST 2019"
"212","324","GIFTED","Tue Mar 23 22:20:51 CET 1999"
"212","295","FOUND","Sun Dec 02 03:46:23 CET 2007"
"212","405","REWARD","Sun Mar 21 21:30:03 CET 2004"
"212","21","HARVESTED","Sat Sep 17 19:53:41 CEST 2005"
"212","515","HARVESTED","Tue Sep 21 20:08:37 CEST 2021"
"212","396","REWARD","Wed Mar 07 21:38:32 CET 2012"
"212","109","FOUND","Sun Nov 02 16:03:36 CET 2008"
"212","529","HARVESTED","Mon May 05 23:41:26 CEST 2014"
"212","462","FOUND","Fri Mar 11 14:41:35 CET 2016"
"212","214","GIFTED","Wed Feb 28 00:40:09 CET 1996"
"212","389","FOUND","Tue Mar 28 08:35:37 CEST 2023"
"212","63","FOUND","Sat Aug 30 20:34:06 CEST 2014"
"212","459","HARVESTED","Thu Apr 17 23:17:18 CEST 2008"
"212","16","GIFTED","Sat Apr 25 09:43:03 CEST 1998"
"212","135","REWARD","Sat Feb 21 21:50:25 CET 1998"
"212","92","HARVESTED","Wed Jan 17 15:39:39 CET 2001"
"212","406","HARVESTED","Sun Jan 21 18:57:19 CET 2007"
"212","61","GIFTED","Sun Aug 23 19:32:25 CEST 2020"
"212","161","HARVESTED","Wed Mar 16 05:11:40 CET 2005"
"212","413","HARVESTED","Fri Mar 08 23:53:37 CET 1996"
"212","409","FOUND","Sun Sep 20 19:08:02 CEST 1998"
"212","10","FOUND","Fri Sep 21 16:49:06 CEST 2001"
"213","99","REWARD","Tue May 25 05:45:15 CEST 1999"
"213","248","REWARD","Wed May 16 01:07:19 CEST 2001"
"213","531","FOUND","Tue Sep 20 00:23:15 CEST 2022"
