"id","pokemon_speciesID","nickname","ownerID","level","experience","gender","nature","item","datetime","location_subareaID","obtention_method","pokeballID","move1","move2","move3","move4"
"1768","403","Hanna","68","52","144981","female","docile","sprayduck","Fri Oct 19 22:59:10 CEST 2001","379","walk","premier ball","84","87","85","9"
"1769","216","Copper","68","59","216791","male","quiet","electirizer","Mon Mar 19 12:15:55 CET 2007","470","walk","dusk ball","10","132","230","38"
"1770","55","Cyrus","68","48","122297","female","impish","hm01","Mon Sep 30 17:37:38 CEST 2013","372","surf","level ball","250","128","55","190"
"1771","115","Willow","68","42","84854","male","timid","choice band","Mon Feb 25 10:14:56 CET 2008","14","walk","ultra ball","203","175","32","161"
"1772","212","Booker","68","50","138190","female","gentle","tm14","Thu Dec 22 15:29:25 CET 2011",,"gift","poke ball","42","41","141","232"
"1773","418","Dee Dee","68","53","161866","female","relaxed",,"Mon Jun 24 13:00:44 CEST 2019","379","walk","park ball","152","128","110","127"
"1774","180","Ralphie","68","41","68845","female","sassy",,"Thu Jan 08 09:52:21 CET 2015","504","walk","fast ball","9","84","85","86"
"1775","459","Wrigley","68","57","248965","female","gentle",,"Mon Sep 26 07:32:56 CEST 2016","385","walk","love ball","72","8","202","54"
"1776","51","Sydney","68","59","220342","male","brave","potion","Sun Jun 17 09:30:14 CEST 2001","508","walk","quick ball","125","189","222","90"
"1777","194","Cipriniano","68","51","147391","male","gentle",,"Tue Jan 11 23:41:02 CET 2011","395","surf","great ball","240","189","28","191"
"1778","214","Taylor","68","53","197730","female","mild",,"Sat Nov 20 23:13:55 CET 2010","182","headbutt high","friend ball","41","27","2","224"
"1779","404","Buttercup","68","50","130505","female","calm",,"Sat Feb 17 11:34:44 CET 2001","381","walk","quick ball","192","85","9","209"
"1780","196","Mcduff","68","42","82155","male","jolly","secret potion","Sun Jun 24 03:18:51 CEST 2018",,"gift","net ball","100","138","60","96"
"1781","237","Angus","68","43","87390","male","relaxed",,"Mon Jan 09 17:34:37 CET 2012",,"gift","cherish ball","183","238","223","2"
"1782","475","Yeller","68","50","171959","male","relaxed",,"Sun Feb 20 19:17:09 CET 2011",,"gift","love ball","238","134","96","26"
"1783","1","Fluffy","68","47","106305","female","lonely","revive","Fri Aug 14 02:05:01 CEST 2015","2","gift","level ball","139","71","178","73"
"1784","311","Ferris","69","46","109474","female","relaxed",,"Thu Oct 17 23:56:38 CEST 2019","182","walk","love ball","192","87","84","9"
"1785","142","Ember","69","57","247460","female","bashful",,"Tue Apr 14 04:46:31 CEST 2009",,"gift","cherish ball","17","143","246","119"
"1786","384","Fiona","69","58","261758","female","sassy","data card 13","Fri Jun 14 12:36:12 CEST 2002","297","only one","heal ball","19","200","65","119"
"1787","325","Waddles","69","44","76500","female","rash","shed shell","Tue Dec 14 08:31:28 CET 2010","497","walk","repeat ball","138","96","134","100"
"1788","318","Mercle","69","48","152776","female","mild",,"Tue Apr 19 06:40:48 CEST 2022","395","super rod","level ball","110","56","44","152"
"1789","349","Sierra","69","59","198804","male","mild",,"Sun Sep 09 21:15:36 CEST 2001",,"super rod","heal ball","57","110","128","250"
"1790","34","Nala","69","43","78750","female","serious",,"Mon May 22 11:24:42 CEST 2017",,"gift","timer ball","77","125","124","51"
"1791","478","Mercedes","69","41","77701","male","quirky",,"Sat Dec 04 08:22:45 CET 1999",,"gift","safari ball","58","122","62","181"
"1792","404","Rover","69","51","140346","female","hardy","gold teeth","Tue May 01 17:53:22 CEST 2018","381","walk","dusk ball","86","209","9","192"
"1793","239","Baxter","69","56","186322","female","timid","auroraticket","Sun Mar 24 04:22:30 CET 2019","379","walk","nest ball","87","86","192","209"
"1794","197","Morgan","69","47","117643","male","gentle","tm46","Wed Sep 03 20:54:15 CEST 1997",,"gift","fast ball","251","168","44","242"
"1795","110","Woody","69","41","79170","female","impish",,"Sat Mar 23 17:32:39 CET 2013","428","walk","heal ball","139","92","51","77"
"1796","129","Axel","69","51","181260","female","gentle",,"Tue Aug 25 09:45:34 CEST 2009","371","good rod","sport ball","190","152","57","110"
"1797","50","Lassie","69","58","206900","male","adamant","lava cookie","Thu Dec 07 18:37:01 CET 2006","508","walk","great ball","222","89","28","155"
"1798","55","Savannah","69","51","147008","male","brave","oran berry","Mon Aug 08 11:27:46 CEST 2011","372","surf","nest ball","250","57","56","128"
"1799","476","Toto","69","44","96890","male","brave",,"Thu May 26 21:56:02 CEST 2022",,"gift","nest ball","246","205","211","157"
"1800","440","Duncan","69","42","65215","female","timid",,"Sat Aug 23 10:23:37 CEST 1997","518","gift egg","friend ball","206","36","220","161"
"1801","346","Jackpot","69","41","88585","female","hardy","data card 10","Tue Aug 27 07:30:56 CEST 2013",,"gift","timer ball","178","76","246","78"
"1802","142","Chewy","69","53","199035","female","lax",,"Mon Apr 29 13:25:40 CEST 1996",,"gift","love ball","88","64","143","157"
"1803","404","Riley","69","54","164014","female","mild","photo album","Wed Dec 19 00:28:05 CET 2001","381","walk","dive ball","85","192","209","9"
"1804","272","Andrew","69","49","119426","female","naughty",,"Sat Aug 24 03:48:16 CEST 2002",,"gift","net ball","57","73","55","22"
"1805","167","Gabriella","69","58","172290","male","relaxed",,"Mon Jan 18 17:53:58 CET 2010","182","headbutt low","fast ball","139","92","210","169"
"1806","412","Gretchen","69","45","103205","male","quiet",,"Thu Dec 05 13:26:49 CET 2002",,"walk","friend ball","41","210","141","42"
"1807","87","T-bone","69","45","100310","female","timid","tm33","Tue Oct 09 02:29:58 CEST 2001","422","surf","love ball","250","61","181","59"
"1808","218","Trooper","69","48","119649","male","relaxed",,"Tue Dec 21 03:48:49 CET 2010","429","walk","safari ball","221","241","52","53"
"1809","358","Nellie","69","44","76731","female","lonely",,"Thu Mar 14 07:08:08 CET 2002","388","walk","sport ball","96","138","134","100"
"1810","142","Cutie","69","57","247219","male","docile","rainbow pass","Tue Aug 21 08:47:57 CEST 2001",,"gift","cherish ball","65","205","201","143"
"1811","59","Chad","69","43","109624","female","hardy",,"Wed Oct 18 22:54:25 CEST 2006",,"gift","safari ball","241","7","172","221"
"1812","78","Wolfie","69","54","168939","female","gentle",,"Sat Jan 07 06:17:24 CET 2006","174","walk","friend ball","172","241","52","53"
"1813","284","Ozzy","69","45","100550","male","calm",,"Mon Mar 01 01:16:00 CET 2004","509","surf","park ball","16","141","17","64"
"1814","453","Peaches","69","57","203835","female","calm","tm15","Wed Mar 08 02:11:10 CET 2006","495","walk","premier ball","139","27","197","151"
"1815","436","Cassis","69","54","173801","male","sassy",,"Sun Jan 10 01:13:01 CET 2016","382","walk","level ball","156","97","138","112"
"1816","198","Odie","69","59","215286","female","naughty",,"Mon Oct 26 17:48:47 CET 2020","380","walk","master ball","64","17","177","242"
"1817","102","Commando","69","45","127741","female","careful",,"Sat Jan 08 18:35:04 CET 2011","182","headbutt normal","love ball","138","149","96","113"
"1818","103","Dutches","69","51","176371","male","impish",,"Thu Jun 24 05:08:16 CEST 2004",,"gift","moon ball","71","248","178","73"
"1819","268","Sabine","69","51","142370","female","sassy",,"Sun Apr 30 20:37:54 CEST 2000","380","walk","moon ball","210","42","81","141"
"1820","51","Bobby","69","41","76694","male","brave","azure flute","Tue Mar 06 01:16:05 CET 2018","508","walk","ultra ball","125","222","191","189"
"1821","123","Fifi","70","57","199744","male","adamant","rare bone","Sun Jul 22 21:11:31 CEST 2001","490","walk","friend ball","169","143","42","41"
"1822","117","Julius","70","46","106331","female","docile",,"Sun Nov 08 18:06:44 CET 1998","515","super rod","dive ball","250","110","56","57"
"1823","482","Nitro","70","59","276790","male","bold",,"Sun Aug 19 20:07:04 CEST 2001",,"gift","premier ball","97","115","113","60"
"1824","20","Ryder","70","43","87157","female","lonely",,"Fri Jul 08 10:59:22 CEST 2011","506","walk","net ball","13","187","15","162"
"1825","184","Tippy","70","51","115524","male","hardy",,"Mon Sep 15 01:30:02 CEST 1997","421","walk","lure ball","56","152","128","57"
"1826","35","Ajax","70","45","80240","male","timid","data card 21","Tue Jan 12 23:12:47 CET 2021","382","walk","net ball","204","236","186","82"
"1827","226","Elliot","70","58","269839","male","quirky","ice heal","Wed Nov 06 17:54:16 CET 1996","194","surf","net ball","57","110","64","240"
"1828","385","Snickers","70","58","269336","female","serious",,"Sat Nov 07 01:41:23 CET 2009",,"gift","dusk ball","94","95","156","60"
"1829","431","Arsenio","70","45","82986","female","gentle",,"Wed Jul 29 10:29:39 CEST 1998","501","walk","net ball","213","5","98","142"
"1830","99","Moonshine","70","50","135271","female","mild",,"Mon Apr 08 16:20:06 CEST 2002","152","super rod","park ball","250","190","110","55"
"1831","387","Jessie","70","57","199920","female","lonely",,"Fri Jun 26 19:49:45 CEST 2020","466","gift","cherish ball","76","75","73","22"
"1832","357","Libby","70","46","137518","female","impish","cheri berry","Thu Dec 06 02:55:26 CET 2018","395","walk","fast ball","72","16","78","64"
"1833","113","Cody","70","57","160643","female","brave","poison barb","Tue Sep 15 03:45:18 CEST 2020","484","walk","cherish ball","20","159","10","43"
"1834","455","Butter","71","47","142338","female","brave",,"Tue Feb 24 08:10:36 CET 2004","165","walk","cherish ball","178","22","75","147"
"1835","429","Bj","71","58","165309","male","jolly","tm39","Fri Apr 14 12:41:37 CEST 2000",,"grass spots","love ball","171","247","180","122"
"1836","84","Crackers","71","48","122195","male","hasty","secret potion","Tue Jun 12 03:45:41 CEST 2018","474","walk","level ball","37","11","217","47"
"1837","306","Grace","71","46","132150","male","modest",,"Tue Oct 21 21:56:03 CEST 2003",,"gift","safari ball","201","157","211","231"
"1838","477","Twiggy","71","49","103887","female","careful","dread plate","Sun Sep 28 14:53:39 CEST 2008",,"gift","dusk ball","247","109","180","194"
"1839","460","Kiki","71","45","122087","male","hardy",,"Tue Mar 25 21:14:58 CET 2003","385","walk","repeat ball","178","75","71","58"
"1840","149","Bailey","71","49","163301","female","serious",,"Tue Nov 25 07:43:18 CET 1997",,"super rod spots","cherish ball","119","143","239","177"
"1841","308","Little-guy","71","41","78678","female","jolly",,"Mon Apr 06 21:53:17 CEST 2015","383","walk","lure ball","156","138","136","115"
"1842","119","Romeo","71","58","214558","female","calm","tm29","Sat Jun 23 20:11:50 CEST 2001","521","super rod","safari ball","190","240","56","152"
"1843","455","Fulgencio","71","57","255799","female","jolly","old rod","Sun Mar 01 23:02:14 CET 1998","165","walk","moon ball","73","75","78","71"
"1844","493","Brook","71","50","168107","female","naughty","enigma stone","Sun Jan 02 13:23:46 CET 2022",,"gift","poke ball","245","35","187","217"
"1845","316","Barbie","71","52","176156","male","naughty","damp mulch","Mon Jun 29 11:05:37 CEST 2015","37","walk","great ball","77","124","51","139"
"1846","153","Onyx","71","58","210825","female","mild",,"Sat Jun 27 12:11:18 CEST 2015",,"gift","dive ball","72","76","75","147"
"1847","377","Tally","71","53","199593","female","sassy",,"Wed Oct 01 09:30:26 CEST 2014","363","only one","safari ball","246","201","88","205"
"1848","211","Furball","71","46","109582","male","calm",,"Fri Apr 28 13:20:52 CEST 2017","450","super rod","luxury ball","145","128","92","250"
"1849","212","Cindy","71","41","75958","male","jolly",,"Wed Aug 18 14:30:12 CEST 2004",,"gift","ultra ball","211","41","210","42"
"1850","53","KC","71","41","79301","female","bold",,"Wed Nov 01 12:15:09 CET 2000","43","walk","ultra ball","158","98","21","43"
"1851","183","Tyler","71","57","162049","female","brave",,"Sat Jul 08 02:42:20 CEST 2006","395","walk","lure ball","145","186","55","61"
"1852","2","Dino","71","45","90385","female","impish","space mail","Wed Mar 11 07:16:20 CET 1998",,"gift","dusk ball","40","22","51","71"
"1853","427","Bullet","71","50","140510","female","gentle","magma emblem","Tue Nov 29 23:14:50 CET 2022","380","walk","quick ball","244","3","234","148"
"1854","353","Admiral","71","46","84813","male","relaxed","power herb","Thu Jul 29 11:19:44 CEST 2004","271","walk","luxury ball","109","122","101","174"
"1855","106","Boo-boo","72","57","197948","female","calm",,"Tue Nov 28 12:44:45 CET 2000","81","gift","heal ball","167","66","136","249"
"1856","378","Izzy","72","57","255209","female","calm",,"Tue Nov 09 22:17:04 CET 2021","362","only one","timer ball","62","54","181","8"
"1857","258","Gilbert","72","52","141761","female","naughty","data card 07","Wed Feb 24 21:20:11 CET 2010","298","gift","poke ball","152","57","145","55"
"1858","188","Shiner","72","43","78242","male","lonely","red orb","Thu Oct 18 12:47:51 CEST 2012","381","walk","dusk ball","177","119","73","202"
"1859","74","Valinto","72","56","182272","female","relaxed",,"Sun Aug 28 12:55:37 CEST 2011","377","walk","repeat ball","198","246","189","222"
"1860","45","Little Bit","72","48","116284","male","relaxed","white flute","Sun Jun 26 00:45:49 CEST 2011",,"gift","premier ball","178","22","79","123"
"1861","304","Hooch","72","43","112797","female","brave","never melt ice","Sat Sep 03 18:39:20 CEST 2022","381","walk","master ball","205","88","231","246"
"1862","283","Gilberto","72","50","133155","female","brave",,"Wed Nov 24 07:25:57 CET 2010","466","walk","dusk ball","61","224","56","141"
"1863","115","Macho","72","53","164982","male","naive",,"Tue Jan 11 18:44:14 CET 2022","14","walk","heavy ball","104","144","175","187"
"1864","182","Grace","72","54","162790","female","bold",,"Sat May 15 22:22:51 CEST 2021",,"gift","lure ball","72","76","78","80"
"1865","319","Claire","72","56","243496","female","rash","fresh water","Fri Sep 26 20:34:02 CEST 2003","496","super rod","moon ball","250","228","61","44"
"1866","142","Ember","72","55","220215","female","timid",,"Tue Jul 01 07:14:34 CEST 2003",,"gift","safari ball","19","65","88","119"
"1867","45","Gator","72","57","198199","male","timid","lock capsule","Mon Aug 10 09:15:40 CEST 2015",,"gift","love ball","80","79","178","76"
"1868","357","Aldo","72","48","155572","male","naughty",,"Mon Sep 21 17:26:21 CEST 2009","395","walk","dive ball","143","79","76","235"
"1869","156","Taylor","72","50","129845","male","relaxed",,"Fri Mar 11 23:16:22 CET 2011",,"gift","repeat ball","7","241","83","53"
"1870","75","Tequila","72","56","185865","male","hasty",,"Wed May 08 10:05:49 CEST 2002","383","walk","nest ball","246","91","28","125"
"1871","457","Andrew","72","50","137534","female","lonely","ganlon berry","Sat Sep 02 00:47:28 CEST 2000","371","super rod","friend ball","110","240","250","57"
"1872","370","Flakey","72","42","65745","female","calm","max potion","Fri May 31 10:51:01 CEST 2002","376","super rod","great ball","152","56","240","110"
"1873","173","Paddington","72","56","148155","male","calm",,"Tue Jan 16 01:16:02 CET 2001","382","walk","nest ball","186","236","204","75"
"1874","144","Dante","72","45","126764","male","lax",,"Sat Feb 21 03:13:04 CET 2009","50","only one","repeat ball","16","59","54","58"
"1875","149","Doodles","72","43","108900","male","adamant","tm10","Tue Jan 19 19:49:23 CET 2016",,"super rod spots","dive ball","19","17","119","64"
